SEASON,EPISODE,SCENE_INDEX,RELATIONSHIP
03,08,71,KIRSTEN;SANDY;SETH;RYAN
03,08,72,SANDY;RYAN
03,08,73,TAYLOR;SUMMER
03,08,74,TAYLOR;SUMMER
03,08,75,TAYLOR
03,08,76,KIRSTEN;SANDY;SETH
03,08,77,SANDY;SETH
03,08,78,KIRSTEN;SETH;RYAN
03,08,79,SETH
03,08,80,KIRSTEN
03,08,81,JULIE
03,08,82,KIRSTEN;SANDY
03,08,83,KIRSTEN;SUMMER;SETH
03,08,84,SANDY;SETH
03,08,85,SUMMER
03,08,86,SUMMER;SETH
03,09,0,MARISSA;SETH;RYAN
03,09,1,MARISSA
03,09,2,MARISSA;SETH
03,09,3,MARISSA
03,09,4,MARISSA;RYAN
03,09,5,RYAN
03,09,6,MARISSA;SETH;RYAN
03,09,7,MARISSA;RYAN
03,09,8,RYAN
03,09,9,RYAN
03,09,10,JULIE;KIRSTEN
03,09,11,JULIE;KIRSTEN;SANDY
03,09,12,SETH;RYAN
03,09,13,SUMMER;SETH
03,09,14,SUMMER;SETH;RYAN
03,09,15,SUMMER;SETH;RYAN
03,09,16,MARISSA
03,09,17,MARISSA
03,09,18,MARISSA
03,09,19,SUMMER;SETH
03,09,20,KIRSTEN;SANDY
03,09,21,SANDY;SETH;RYAN
03,09,22,SANDY;RYAN
03,09,23,MARISSA
03,09,24,MARISSA
03,09,25,MARISSA;SUMMER
03,09,26,MARISSA;SUMMER
03,09,27,MARISSA
03,09,28,MARISSA;SUMMER
03,09,29,MARISSA;SUMMER
03,09,30,SETH;RYAN
03,09,31,SETH;RYAN
03,09,32,JULIE;KIRSTEN
03,09,33,JULIE
03,09,34,JULIE;KIRSTEN
03,09,35,KIRSTEN
03,09,36,JULIE;SUMMER
03,09,37,SUMMER
03,09,38,SUMMER;SETH;RYAN
03,09,39,RYAN
03,09,40,SANDY;RYAN
03,09,41,SUMMER
03,09,42,SUMMER
03,09,43,SUMMER
03,09,44,SUMMER;SETH
03,09,45,MARISSA
03,09,46,MARISSA
03,09,47,RYAN
03,09,48,RYAN
03,09,49,RYAN
03,09,50,RYAN
03,09,51,RYAN
03,09,52,KIRSTEN;SANDY
03,09,53,KIRSTEN;SANDY;SETH
03,09,54,SETH
03,09,55,KIRSTEN;SANDY;RYAN
03,09,56,RYAN
03,09,57,MARISSA;RYAN
03,09,58,MARISSA;SUMMER
03,09,59,MARISSA;SUMMER;RYAN
03,09,60,MARISSA;SUMMER
03,09,61,MARISSA;SUMMER;RYAN
03,09,62,SANDY;RYAN
03,09,63,SANDY;SUMMER;RYAN
03,09,64,SUMMER;SETH
03,09,65,SUMMER;SETH
03,09,66,SUMMER
03,09,67,SUMMER;SETH
03,09,68,SANDY
03,09,69,SANDY
03,09,70,SANDY
03,09,71,MARISSA
03,09,72,MARISSA
03,09,73,MARISSA
03,09,74,JULIE;KIRSTEN
03,09,75,JULIE
03,09,76,KIRSTEN
03,09,77,JULIE;KIRSTEN
03,09,78,KIRSTEN
03,09,79,JULIE
03,09,80,SANDY;RYAN
03,09,81,MARISSA
03,09,82,MARISSA
03,09,83,MARISSA
03,09,84,SETH;RYAN
03,09,85,MARISSA;SUMMER;SETH;RYAN
03,09,86,MARISSA;SUMMER
03,09,87,SANDY;MARISSA;SUMMER;RYAN
03,09,88,SANDY;RYAN
03,09,89,SANDY
03,09,90,SUMMER
03,09,91,SUMMER;SETH
03,09,92,SETH
03,10,0,MARISSA;SUMMER
03,10,1,SETH;RYAN
03,10,2,MARISSA;SUMMER;SETH;RYAN
03,10,3,SETH;RYAN
03,10,4,MARISSA;SUMMER
03,10,5,SETH;RYAN
03,10,6,MARISSA
03,10,7,MARISSA;SETH;RYAN
03,10,8,SUMMER;SETH
03,10,9,MARISSA
03,10,10,MARISSA
03,10,11,SETH;RYAN
03,10,12,MARISSA;RYAN
03,10,13,MARISSA;RYAN
03,10,14,KIRSTEN;SANDY;MARISSA;SETH
03,10,15,MARISSA
03,10,16,SUMMER
03,10,17,SETH
03,10,18,MARISSA;SUMMER;SETH;RYAN
03,10,19,MARISSA;SETH;RYAN
03,10,20,SUMMER;SETH;RYAN
03,10,21,MARISSA;SUMMER;SETH;RYAN
03,10,22,MARISSA;SUMMER;SETH;RYAN
03,10,23,JULIE;SETH
03,10,24,JULIE;KIRSTEN
03,10,25,JULIE;KIRSTEN
03,10,26,SUMMER;SETH
03,10,27,SUMMER;SETH
03,10,28,SUMMER
03,10,29,SUMMER
03,10,30,MARISSA;RYAN
03,10,31,MARISSA;RYAN
03,10,32,MARISSA;RYAN
03,10,33,SUMMER;SETH
03,10,34,MARISSA;SUMMER;SETH;RYAN
03,10,35,SUMMER
03,10,36,SANDY;SETH
03,10,37,SETH
03,10,38,KIRSTEN;SANDY;SETH;RYAN
03,10,39,KIRSTEN;SANDY;SETH;RYAN
03,10,40,SANDY;MARISSA;SETH;RYAN
03,10,41,MARISSA
03,10,42,MARISSA
03,10,43,MARISSA
03,10,44,RYAN
03,10,45,SETH;RYAN
03,10,46,JULIE;KIRSTEN;SETH;RYAN
03,10,47,JULIE;KIRSTEN
03,10,48,JULIE;SANDY
03,10,49,CALEB
03,10,50,KIRSTEN;SANDY;SETH
03,10,51,KIRSTEN;SANDY;SETH
03,10,52,SETH;RYAN
03,10,53,MARISSA
03,10,54,MARISSA
03,10,55,MARISSA
03,10,56,SETH;RYAN
03,10,57,SANDY;SETH;RYAN
03,10,58,KIRSTEN;SANDY;SETH
03,10,59,SUMMER
03,10,60,SUMMER
03,10,61,SUMMER
03,10,62,SUMMER;SETH
03,10,63,SUMMER
03,10,64,MARISSA
03,10,65,SANDY;RYAN
03,10,66,JULIE
03,10,67,JULIE;KIRSTEN
03,10,68,MARISSA;RYAN
03,10,69,MARISSA;RYAN
03,10,70,MARISSA;RYAN
03,10,71,RYAN
03,10,72,RYAN
03,10,73,RYAN
03,10,74,RYAN
03,10,75,RYAN
03,10,76,RYAN
03,10,77,SUMMER;SETH
03,10,78,SANDY
03,10,79,SANDY;SETH
03,10,80,MARISSA;RYAN
03,10,81,JULIE
03,10,82,JULIE
03,10,83,JULIE
03,10,84,JULIE
03,10,85,MARISSA
03,10,86,SANDY;SUMMER;SETH
03,10,87,MARISSA;RYAN
03,10,88,SANDY
03,10,89,SANDY;MARISSA;RYAN
03,10,90,SANDY;MARISSA;SETH
03,10,91,MARISSA
03,10,92,SETH
03,10,93,SANDY;SETH
03,10,94,SETH
03,10,95,SETH
03,10,96,MARISSA
03,10,97,SETH
03,10,98,RYAN
03,11,0,MARISSA;SUMMER;SETH
03,11,1,MARISSA
03,11,2,MARISSA;SUMMER;SETH;RYAN
03,11,3,MARISSA;SUMMER;SETH
03,11,4,SUMMER;RYAN
03,11,5,SUMMER;SETH;RYAN
03,11,6,SUMMER;RYAN
03,11,7,SETH
03,11,8,SUMMER;SETH
03,11,9,SUMMER;RYAN
03,11,10,SUMMER;SETH
03,11,11,RYAN
03,11,12,MARISSA
03,11,13,MARISSA
03,11,14,MARISSA
03,11,15,JULIE;KIRSTEN;MARISSA
03,11,16,JULIE;KIRSTEN
03,11,17,JULIE
03,11,18,SUMMER;SETH
03,11,19,SUMMER
03,11,20,TAYLOR;SUMMER;SETH
03,11,21,TAYLOR;SUMMER;SETH
03,11,22,TAYLOR;SUMMER;SETH
03,11,23,TAYLOR;SUMMER
03,11,24,TAYLOR
03,11,25,SANDY;RYAN
03,11,26,MARISSA;RYAN
03,11,27,MARISSA;RYAN
03,11,28,MARISSA;SUMMER
03,11,29,KIRSTEN;SANDY
03,11,30,KIRSTEN;SANDY;RYAN
03,11,31,SANDY;RYAN
03,11,32,SANDY;SETH;RYAN
03,11,33,KIRSTEN;SANDY
03,11,34,MARISSA
03,11,35,MARISSA
03,11,36,MARISSA
03,11,37,TAYLOR;SUMMER;SETH
03,11,38,TAYLOR;SUMMER
03,11,39,TAYLOR;SETH
03,11,40,TAYLOR;SUMMER;SETH
03,11,41,SETH
03,11,42,TAYLOR;SANDY;SUMMER;SETH
03,11,43,MARISSA;RYAN
03,11,44,MARISSA;RYAN
03,11,45,SUMMER;RYAN
03,11,46,JULIE
03,11,47,JULIE
03,11,48,JULIE
03,11,49,JULIE
03,11,50,MARISSA
03,11,51,SUMMER;SETH;RYAN
03,11,52,MARISSA;SUMMER;SETH
03,11,53,MARISSA;RYAN
03,11,54,MARISSA;RYAN
03,11,55,SANDY;SUMMER;SETH
03,11,56,SUMMER;SETH
03,11,57,SETH
03,11,58,RYAN
03,11,59,KIRSTEN
03,11,60,KIRSTEN;SANDY
03,11,61,KIRSTEN;SANDY
03,11,62,TAYLOR;SETH
03,11,63,JULIE
03,11,64,JULIE
03,11,65,SUMMER;SETH;RYAN
03,11,66,MARISSA
03,11,67,SETH
03,11,68,SUMMER;RYAN
03,11,69,MARISSA;RYAN
03,11,70,KIRSTEN;SANDY;MARISSA;RYAN
03,11,71,SANDY
03,11,72,KIRSTEN
03,11,73,KIRSTEN;SANDY
03,11,74,TAYLOR
03,11,75,SANDY
03,11,76,SANDY
03,11,77,SUMMER;SETH
03,11,78,TAYLOR;SETH
03,11,79,SUMMER
03,11,80,JULIE
03,11,81,MARISSA
03,11,82,KIRSTEN;SETH
03,11,83,TAYLOR
03,11,84,SUMMER
03,11,85,TAYLOR;SUMMER
03,11,86,JULIE;SETH;RYAN
03,12,0,SETH;RYAN
03,12,1,SETH
03,12,2,SETH;RYAN
03,12,3,RYAN
03,12,4,KAITLIN;RYAN
03,12,5,KAITLIN;SETH
03,12,6,SETH
03,12,7,KIRSTEN;SANDY;SETH;RYAN
03,12,8,SUMMER;SETH;RYAN
03,12,9,SUMMER;SETH
03,12,10,KAITLIN;JULIE;KIRSTEN;SANDY;MARISSA
03,12,11,KAITLIN;MARISSA
03,12,12,KAITLIN;JULIE;MARISSA;SUMMER
03,12,13,KIRSTEN;SANDY
03,12,14,KAITLIN;MARISSA
03,12,15,KAITLIN;JULIE
03,12,16,KAITLIN;JULIE
03,12,17,JULIE
03,12,18,JULIE
03,12,19,MARISSA;RYAN
03,12,20,SETH
03,12,21,SUMMER
03,12,22,TAYLOR;MARISSA
03,12,23,TAYLOR;MARISSA;SUMMER
03,12,24,MARISSA;RYAN
03,12,25,TAYLOR;SUMMER
03,12,26,MARISSA;RYAN
03,12,27,MARISSA
03,12,28,MARISSA
03,12,29,KIRSTEN
03,12,30,SANDY
03,12,31,KIRSTEN;SANDY
03,12,32,KAITLIN;MARISSA
03,12,33,KAITLIN;MARISSA
03,12,34,MARISSA
03,12,35,KAITLIN
03,12,36,MARISSA
03,12,37,KAITLIN
03,12,38,RYAN
03,12,39,RYAN
03,12,40,KAITLIN;MARISSA;RYAN
03,12,41,MARISSA
03,12,42,SANDY
03,12,43,SANDY;RYAN
03,12,44,RYAN
03,12,45,TAYLOR;SUMMER;SETH
03,12,46,TAYLOR;SUMMER;SETH
03,12,47,TAYLOR;SUMMER
03,12,48,KAITLIN;JULIE
03,12,49,KAITLIN;JULIE
03,12,50,MARISSA;RYAN
03,12,51,MARISSA;RYAN
03,12,52,MARISSA;SETH;RYAN
03,12,53,MARISSA;SETH
03,12,54,MARISSA;SETH
03,12,55,KAITLIN;RYAN
03,12,56,KAITLIN;MARISSA
03,12,57,MARISSA
03,12,58,SUMMER
03,12,59,KAITLIN
03,12,60,KIRSTEN;MARISSA;RYAN
03,12,61,JULIE;KIRSTEN;SUMMER;SETH
03,12,62,SANDY;SUMMER;SETH
03,12,63,KIRSTEN;SANDY;SUMMER;SETH
03,12,64,SETH
03,12,65,MARISSA
03,12,66,RYAN
03,12,67,RYAN
03,12,68,MARISSA
03,12,69,KAITLIN;RYAN
03,12,70,MARISSA;RYAN
03,12,71,RYAN
03,12,72,MARISSA
03,12,73,MARISSA
03,12,74,MARISSA
03,12,75,KAITLIN;MARISSA;RYAN
03,12,76,KAITLIN;MARISSA
03,12,77,MARISSA
03,12,78,MARISSA
03,12,79,KAITLIN
03,12,80,KAITLIN;RYAN
03,12,81,KAITLIN;MARISSA;SUMMER;SETH
03,12,82,JULIE;KIRSTEN
03,12,83,JULIE;SANDY
03,12,84,SANDY
03,12,85,TAYLOR;SETH
03,12,86,TAYLOR;SETH
03,12,87,RYAN
03,12,88,RYAN
03,12,89,KAITLIN;MARISSA
03,12,90,SUMMER;SETH
03,12,91,TAYLOR
03,12,92,SUMMER;SETH
03,12,93,SANDY
03,12,94,KAITLIN
03,12,95,JULIE
03,12,96,MARISSA
03,13,0,KIRSTEN;SANDY
03,13,1,KIRSTEN;SANDY;RYAN
03,13,2,KIRSTEN;SANDY;SETH
03,13,3,KIRSTEN;SANDY;SETH;RYAN
03,13,4,SETH;RYAN
03,13,5,SETH
03,13,6,SETH
03,13,7,SUMMER;SETH
03,13,8,SANDY;SUMMER;SETH
03,13,9,SANDY
03,13,10,SANDY;MARISSA;SUMMER
03,13,11,MARISSA;SUMMER;RYAN
03,13,12,MARISSA;RYAN
03,13,13,KAITLIN
03,13,14,KAITLIN
03,13,15,KAITLIN;JULIE
03,13,16,JULIE;SANDY
03,13,17,SANDY;SETH
03,13,18,SANDY;MARISSA;SETH
03,13,19,KAITLIN;JULIE;MARISSA
03,13,20,JULIE
03,13,21,KAITLIN;JULIE;MARISSA
03,13,22,KAITLIN;KIRSTEN;SANDY
03,13,23,SETH
03,13,24,KAITLIN;SETH
03,13,25,MARISSA
03,13,26,KAITLIN
03,13,27,KAITLIN;MARISSA;SETH
03,13,28,KAITLIN;MARISSA
03,13,29,MARISSA
03,13,30,MARISSA
03,13,31,MARISSA
03,13,32,KAITLIN;MARISSA
03,13,33,KAITLIN;MARISSA
03,13,34,KAITLIN;JULIE
03,13,35,SANDY;MARISSA;SUMMER;SETH;RYAN
03,13,36,MARISSA
03,13,37,KAITLIN
03,13,38,MARISSA
03,13,39,KAITLIN;MARISSA
03,13,40,KAITLIN
03,13,41,KAITLIN;MARISSA
03,13,42,KAITLIN
03,13,43,MARISSA;RYAN
03,13,44,KAITLIN
03,13,45,KAITLIN
03,13,46,KAITLIN;SETH
03,13,47,KAITLIN;SETH
03,13,48,SANDY;SETH
03,13,49,MARISSA
03,13,50,KAITLIN;MARISSA
03,13,51,KAITLIN;JULIE;MARISSA
03,13,52,KAITLIN;JULIE;MARISSA
03,13,53,JULIE;MARISSA
03,13,54,KAITLIN;JULIE;RYAN
03,13,55,KAITLIN;RYAN
03,13,56,KAITLIN
03,13,57,JULIE;KIRSTEN
03,13,58,SANDY
03,13,59,KAITLIN;SANDY
03,13,60,KAITLIN;MARISSA
03,13,61,JULIE;MARISSA
03,13,62,KAITLIN;JULIE
03,13,63,KAITLIN
03,13,64,KAITLIN;JULIE;MARISSA
03,13,65,SETH;RYAN
03,13,66,SETH;RYAN
03,13,67,SETH;RYAN
03,13,68,SETH
03,13,69,SETH
03,13,70,SUMMER
03,13,71,SUMMER;SETH;RYAN
03,13,72,SETH;RYAN
03,13,73,SETH;RYAN
03,13,74,SUMMER;SETH;RYAN
03,13,75,MARISSA;SUMMER;RYAN
03,13,76,SUMMER
03,13,77,RYAN
03,13,78,MARISSA;RYAN
03,13,79,KAITLIN
03,13,80,KAITLIN
03,13,81,MARISSA;RYAN
03,13,82,SETH;RYAN
03,13,83,SETH
03,13,84,KAITLIN;MARISSA
03,13,85,SETH
03,13,86,SANDY
03,13,87,SANDY
03,13,88,SANDY
03,13,89,KAITLIN;MARISSA
03,13,90,KAITLIN;MARISSA
03,13,91,MARISSA;RYAN
03,13,92,JULIE;MARISSA
03,13,93,JULIE
03,13,94,MARISSA;RYAN
03,14,0,SANDY
03,14,1,SANDY;RYAN
03,14,2,SETH;RYAN
03,14,3,SETH
03,14,4,KAITLIN;MARISSA
03,14,5,KAITLIN;MARISSA
03,14,6,KAITLIN
03,14,7,KAITLIN;MARISSA
03,14,8,KIRSTEN
03,14,9,JULIE;KIRSTEN
03,14,10,SUMMER;SETH
03,14,11,MARISSA;RYAN
03,14,12,KAITLIN;RYAN
03,14,13,JULIE;SANDY
03,14,14,JULIE
03,14,15,JULIE
03,14,16,KAITLIN;RYAN
03,14,17,KAITLIN;RYAN
03,14,18,MARISSA;RYAN
03,14,19,MARISSA
03,14,20,KAITLIN;JULIE;MARISSA;SETH;RYAN
03,14,21,KAITLIN;JULIE;MARISSA
03,14,22,JULIE;KIRSTEN;SUMMER
03,14,23,KIRSTEN;SANDY
03,14,24,SANDY
03,14,25,KIRSTEN;SANDY
03,14,26,KIRSTEN;SANDY
03,14,27,KIRSTEN;SANDY
03,14,28,MARISSA
03,14,29,KIRSTEN;SANDY;RYAN
03,14,30,KIRSTEN;SANDY;SETH
03,14,31,SANDY;SUMMER;SETH
03,14,32,SETH
03,14,33,SUMMER;SETH
03,14,34,SUMMER;SETH
03,14,35,SUMMER;SETH
03,14,36,SANDY;SETH
03,14,37,RYAN
03,14,38,JULIE
03,14,39,KIRSTEN
03,14,40,JULIE;KIRSTEN
03,14,41,JULIE
03,14,42,JULIE
03,14,43,JULIE
03,14,44,KAITLIN;MARISSA
03,14,45,KAITLIN;MARISSA
03,14,46,MARISSA;RYAN
03,14,47,KAITLIN
03,14,48,KAITLIN
03,14,49,KIRSTEN;SANDY
03,14,50,SUMMER;SETH
03,14,51,SUMMER
03,14,52,SUMMER
03,14,53,KAITLIN;SUMMER;SETH
03,14,54,KAITLIN
03,14,55,KAITLIN;JULIE
03,14,56,JULIE
03,14,57,JULIE
03,14,58,JULIE
03,14,59,KAITLIN
03,14,60,KAITLIN
03,14,61,KAITLIN
03,14,62,KAITLIN
03,14,63,KAITLIN
03,14,64,MARISSA;RYAN
03,14,65,MARISSA;RYAN
03,14,66,MARISSA;RYAN
03,14,67,MARISSA;RYAN
03,14,68,MARISSA;RYAN
03,14,69,KAITLIN
03,14,70,MARISSA;RYAN
03,14,71,KAITLIN
03,14,72,KAITLIN
03,14,73,KAITLIN;MARISSA;SUMMER;SETH;RYAN
03,14,74,SUMMER
03,14,75,SUMMER;SETH
03,14,76,SETH
03,14,77,SUMMER
03,14,78,MARISSA;SUMMER;RYAN
03,14,79,KAITLIN;MARISSA
03,14,80,KAITLIN
03,14,81,MARISSA
03,14,82,MARISSA
03,14,83,MARISSA
03,14,84,RYAN
03,15,0,MARISSA;SUMMER;SETH;RYAN
03,15,1,KIRSTEN;SANDY;MARISSA;RYAN
03,15,2,SUMMER
03,15,3,SETH
03,15,4,MARISSA
03,15,5,SANDY;SUMMER;SETH;RYAN
03,15,6,SANDY;SETH;RYAN
03,15,7,RYAN
03,15,8,KAITLIN
03,15,9,MARISSA
03,15,10,MARISSA;SETH;RYAN
03,15,11,JULIE;KIRSTEN;SETH
03,15,12,MARISSA
03,15,13,KAITLIN
03,15,14,SANDY
03,15,15,SANDY
03,15,16,SANDY;MARISSA
03,15,17,SANDY;MARISSA
03,15,18,MARISSA;SUMMER;SETH
03,15,19,MARISSA
03,15,20,KAITLIN
03,15,21,KAITLIN;MARISSA;RYAN
03,15,22,MARISSA;RYAN
03,15,23,MARISSA
03,15,24,MARISSA
03,15,25,MARISSA;RYAN
03,15,26,KAITLIN;RYAN
03,15,27,SANDY
03,15,28,KIRSTEN;SANDY;SETH;RYAN
03,15,29,MARISSA;SUMMER
03,15,30,RYAN
03,15,31,MARISSA;RYAN
03,15,32,JULIE
03,15,33,KAITLIN
03,15,34,KAITLIN
03,15,35,KAITLIN
03,15,36,SANDY;SUMMER;SETH
03,15,37,SANDY;MARISSA;RYAN
03,15,38,SANDY;SETH
03,15,39,SANDY;MARISSA;SETH;RYAN
03,15,40,RYAN
03,15,41,SETH;RYAN
03,15,42,MARISSA;SETH;RYAN
03,15,43,RYAN
03,15,44,KIRSTEN
03,15,45,SANDY
03,15,46,SANDY;SETH
03,15,47,RYAN
03,15,48,RYAN
03,15,49,RYAN
03,15,50,RYAN
03,15,51,KIRSTEN;SANDY
03,15,52,KIRSTEN;SANDY;SETH
03,15,53,SUMMER;SETH
03,15,54,KAITLIN;MARISSA
03,15,55,KAITLIN;JULIE
03,15,56,JULIE;MARISSA
03,15,57,JULIE
03,15,58,JULIE;MARISSA;RYAN
03,15,59,RYAN
03,15,60,MARISSA;RYAN
03,15,61,MARISSA;RYAN
03,15,62,SANDY;SETH;RYAN
03,15,63,SANDY
03,15,64,SETH
03,15,65,KAITLIN
03,15,66,SUMMER;SETH
03,15,67,SETH
03,15,68,SUMMER;SETH
03,15,69,MARISSA;SUMMER;SETH
03,15,70,JULIE
03,15,71,KAITLIN;JULIE
03,15,72,KAITLIN;JULIE
03,15,73,KAITLIN
03,15,74,JULIE
03,15,75,KIRSTEN;RYAN
03,15,76,KIRSTEN;SANDY
03,15,77,KIRSTEN;SANDY
03,15,78,KAITLIN;MARISSA
03,15,79,KAITLIN
03,15,80,KAITLIN;MARISSA
03,15,81,RYAN
03,15,82,RYAN
03,15,83,KAITLIN
03,15,84,KAITLIN
03,15,85,RYAN
03,15,86,RYAN
03,16,0,MARISSA
03,16,1,MARISSA
03,16,2,MARISSA;SUMMER
03,16,3,MARISSA;SUMMER;SETH
03,16,4,SUMMER
03,16,5,MARISSA;SUMMER;SETH
03,16,6,SETH
03,16,7,MARISSA;SUMMER;SETH
03,16,8,RYAN
03,16,9,RYAN
03,16,10,RYAN
03,16,11,SETH;RYAN
03,16,12,SETH;RYAN
03,16,13,RYAN
03,16,14,MARISSA;SUMMER
03,16,15,MARISSA;SUMMER
03,16,16,SUMMER
03,16,17,MARISSA
03,16,18,SETH;RYAN
03,16,19,JULIE;KIRSTEN
03,16,20,JULIE
03,16,21,JULIE
03,16,22,JULIE
03,16,23,SANDY
03,16,24,SANDY
03,16,25,SANDY
03,16,26,SUMMER;SETH
03,16,27,TAYLOR;SUMMER;SETH
03,16,28,TAYLOR;SUMMER;SETH
03,16,29,TAYLOR;SUMMER;SETH
03,16,30,MARISSA;RYAN
03,16,31,MARISSA;RYAN
03,16,32,MARISSA;RYAN
03,16,33,RYAN
03,16,34,RYAN
03,16,35,RYAN
03,16,36,RYAN
03,16,37,RYAN
03,16,38,SANDY
03,16,39,SANDY;MARISSA
03,16,40,SANDY;MARISSA
03,16,41,KIRSTEN;SUMMER
03,16,42,JULIE;KIRSTEN;SUMMER
03,16,43,KIRSTEN
03,16,44,SUMMER
03,16,45,KIRSTEN;SUMMER
03,16,46,SUMMER
03,16,47,JULIE;KIRSTEN;SUMMER
03,16,48,JULIE;SUMMER
03,16,49,JULIE;KIRSTEN
03,16,50,RYAN
03,16,51,RYAN
03,16,52,RYAN
03,16,53,RYAN
03,16,54,JULIE
03,16,55,JULIE
03,16,56,TAYLOR
03,16,57,TAYLOR
03,16,58,JULIE
03,16,59,MARISSA;SUMMER
03,16,60,MARISSA;SUMMER
03,16,61,RYAN
03,16,62,RYAN
03,16,63,RYAN
03,16,64,RYAN
03,16,65,RYAN
03,16,66,RYAN
03,16,67,SETH
03,16,68,SETH;RYAN
03,16,69,TAYLOR;SETH
03,16,70,TAYLOR;SUMMER;SETH
03,16,71,TAYLOR;SUMMER;SETH
03,16,72,JULIE
03,16,73,JULIE
03,16,74,SUMMER;SETH
03,16,75,SUMMER;SETH
03,16,76,SUMMER;SETH
03,16,77,SUMMER;SETH;RYAN
03,16,78,RYAN
03,16,79,SANDY
03,16,80,SANDY
03,16,81,MARISSA
03,16,82,SANDY
03,16,83,MARISSA
03,16,84,SANDY;MARISSA
03,16,85,MARISSA
03,16,86,KIRSTEN;SANDY
03,16,87,RYAN
03,16,88,RYAN
03,16,89,RYAN
03,16,90,RYAN
03,16,91,RYAN
03,16,92,RYAN
03,16,93,RYAN
03,16,94,RYAN
03,16,95,RYAN
03,16,96,RYAN
03,16,97,KIRSTEN;SANDY
03,16,98,KIRSTEN;SANDY
03,16,99,SANDY
03,16,100,SUMMER
03,16,101,SUMMER;SETH
03,17,0,KIRSTEN;SANDY;SETH;RYAN
03,17,1,KIRSTEN;SANDY;SETH
03,17,2,SETH
03,17,3,SETH;RYAN
03,17,4,MARISSA;SUMMER
03,17,5,MARISSA;SUMMER
03,17,6,SUMMER;RYAN
03,17,7,KIRSTEN;SANDY
03,17,8,SUMMER;SETH
03,17,9,JULIE
03,17,10,JULIE
03,17,11,JULIE
03,17,12,RYAN
03,17,13,RYAN
03,17,14,MARISSA;RYAN
03,17,15,SETH;RYAN
03,17,16,SETH;RYAN
03,17,17,SETH;RYAN
03,17,18,SUMMER;SETH
03,17,19,SUMMER;SETH
03,17,20,SETH
03,17,21,SETH
03,17,22,SUMMER;SETH;RYAN
03,17,23,RYAN
03,17,24,RYAN
03,17,25,RYAN
03,17,26,MARISSA
03,17,27,MARISSA;SUMMER
03,17,28,MARISSA;SUMMER
03,17,29,JULIE;KIRSTEN;SANDY
03,17,30,JULIE;SUMMER
03,17,31,JULIE;SUMMER
03,17,32,JULIE
03,17,33,JULIE
03,17,34,JULIE;SUMMER
03,17,35,JULIE;SANDY;SUMMER
03,17,36,SANDY
03,17,37,SANDY
03,17,38,MARISSA
03,17,39,MARISSA
03,17,40,MARISSA
03,17,41,JULIE;MARISSA;SETH;RYAN
03,17,42,SANDY;RYAN
03,17,43,RYAN
03,17,44,RYAN
03,17,45,RYAN
03,17,46,RYAN
03,17,47,JULIE;MARISSA
03,17,48,KIRSTEN;RYAN
03,17,49,KIRSTEN;SETH;RYAN
03,17,50,SETH
03,17,51,KIRSTEN
03,17,52,SANDY
03,17,53,SANDY
03,17,54,RYAN
03,17,55,MARISSA
03,17,56,MARISSA
03,17,57,MARISSA
03,17,58,MARISSA
03,17,59,SETH
03,17,60,MARISSA
03,17,61,RYAN
03,17,62,RYAN
03,17,63,MARISSA
03,17,64,MARISSA
03,17,65,MARISSA
03,17,66,MARISSA;RYAN
03,17,67,RYAN
03,17,68,SETH;RYAN
03,17,69,SETH;RYAN
03,17,70,MARISSA;SUMMER;SETH;RYAN
03,17,71,MARISSA
03,17,72,MARISSA
03,17,73,MARISSA
03,17,74,MARISSA
03,17,75,MARISSA
03,17,76,SUMMER
03,17,77,SUMMER
03,17,78,SANDY;RYAN
03,17,79,SANDY;RYAN
03,17,80,SANDY;RYAN
03,17,81,SANDY;RYAN
03,17,82,RYAN
03,17,83,RYAN
03,17,84,RYAN
03,17,85,KIRSTEN;SANDY;RYAN
03,17,86,JULIE
03,17,87,MARISSA
03,17,88,SETH
03,17,89,SETH
03,17,90,SETH;RYAN
03,17,91,SETH;RYAN
03,17,92,RYAN
03,17,93,SUMMER;SETH
03,18,0,SUMMER;SETH
03,18,1,RYAN
03,18,2,SETH;RYAN
03,18,3,SUMMER;SETH;RYAN
03,18,4,SETH
03,18,5,SUMMER;RYAN
03,18,6,SETH;RYAN
03,18,7,SUMMER;SETH
03,18,8,SUMMER;SETH;RYAN
03,18,9,SETH;RYAN
03,18,10,JESS;RYAN
03,18,11,JESS;RYAN
03,18,12,JESS
03,18,13,RYAN
03,18,14,SETH;RYAN
03,18,15,SETH;RYAN
03,18,16,KIRSTEN;SETH;RYAN
03,18,17,MARISSA
03,18,18,MARISSA
03,18,19,SETH
03,18,20,SUMMER;SETH
03,18,21,SUMMER
03,18,22,TAYLOR;SUMMER
03,18,23,TAYLOR;SUMMER
03,18,24,RYAN
03,18,25,RYAN
03,18,26,SANDY
03,18,27,SANDY
03,18,28,SETH;RYAN
03,18,29,MARISSA
03,18,30,MARISSA;SUMMER;SETH
03,18,31,SUMMER;SETH
03,18,32,SUMMER;SETH
03,18,33,RYAN
03,18,34,JESS
03,18,35,JESS;RYAN
03,18,36,JESS;RYAN
03,18,37,KIRSTEN;RYAN
03,18,38,SANDY;MARISSA
03,18,39,SUMMER
03,18,40,TAYLOR;SUMMER
03,18,41,TAYLOR;SUMMER;RYAN
03,18,42,KIRSTEN;SANDY;SUMMER
